MachineName Time Duracao
DONATE1-PC	1062761213	1817
IGOR-PC	1062761389	3062
BORG-2K	1062761581	1853
CRBPUB-3	1062761733	13183
STARSCREAM	1062762028	900
SMALESSI-2K	1062762247	2801
LDOLAN-2K	1062762416	2786
DECASTRO-PC	1062762464	3691
MNAIR-PC	1062762485	1154
JCZECH-2K	1062762677	3721
CSHEN-2K	1062762704	2756
CRBPUB-4	1062762811	13254
MDIMEGLI-PC	1062762958	2940
KWON-2K	1062763578	3721
SHANKAR-3-2K	1062763624	1839
BORG-2K	1062763624	2776
YOHAN-PC	1062763627	2775
KAMRATHA-PC	1062763887	3697
KASHA2-PC	1062763907	17293
YENCHEN-PC	1062763969	2095
ALI-2K	1062764043	5551
SHANKAR6-PC	1062764316	900
AKIRA	1062764349	2820
REENA-PC	1062764360	2757
MMILLER-PC	1062764777	4642
TRACTOR-2K	1062764827	1837
VESUVIUS-2K	1062764965	6627
CECEROSE	1062764972	3747
OUYAR	1062765153	16047
DING-2K	1062765312	2859
BOWERS-PC	1062765482	15718
SAUNDERS-PC	1062765817	3680
NOT-PC	1062766008	900
KATE-2K	1062766069	2777
GIRIJAL-PC	1062766490	3660
HERBIE	1062766578	900
AMS-PC	1062766673	11227
SHANKAR4-PC	1062766793	930
BORG-2K	1062766793	1826
LINDA-PC	1062766793	1929
YOHAN-PC	1062766795	2781
SUTTON-PC	1062766798	2781
PRUDENCE	1062766799	2781
YOMAMA	1062766801	2782
TRACTOR-2K	1062766880	900
VNANDIGAM-PC	1062766906	2743
SEKAR-2K	1062766936	14264
LPW11	1062767626	3718
SHANKAR6-PC	1062767736	2041
BWEST-PC2	1062767806	3705
POTOROO-2K	1062767823	900
MORAN-PC	1062768108	13092
DING-2K	1062768298	902
SLYON-2K	1062768436	900
SHANKAR3-PC	1062768437	900
MAFALDA	1062768751	900
HAWK-PC	1062768958	901
HERBIE	1062769161	5223
LEAH-2K	1062769286	3725
LINDA-PC	1062769385	900
CENON-2K	1062769402	6879
SLYON-2K	1062769709	2830
YOHAN-PC	1062769709	11491
PRUDENCE	1062769712	11488
SUTTON-PC	1062769735	11465
MAFALDA	1062770101	4691
HAWK-PC	1062770124	901
LINDA-PC	1062770409	4274
LPW24	1062770419	7218
CHIMCHIM	1062770420	1979
NESTLE-2K	1062770491	6036
FLERI-PC	1062770542	1827
LDOLAN-2K	1062770607	4114
LAGRANGE-2K	1062770670	900
SHANKAR4-PC	1062770836	10364
POTOROO-2K	1062770844	10356
AMOREIRA-PC	1062770854	2725
SMALESSI-2K	1062770950	10250
HAWK-PC	1062771273	903
KWON-2K	1062771460	900
377-PC	1062771744	9456
ALI-2K	1062771814	900
MARCIANO-2K	1062772094	1844
AKIRA	1062772164	900
DECASTRO-PC	1062772340	8860
SHANKAR6-PC	1062772401	8799
HAWK-PC	1062772508	8355
RITKE-PC	1062772537	8663
MBANTON-PC	1062772586	900
DZHOU-PC	1062772645	8555
EUROPA-PC	1062772722	2760
DESHPANDE-PC	1062772761	8439
SHERWIN-2K	1062772804	8396
T-CANCER	1062772814	1841
BIGBEAR-2K	1062772867	8333
FLERI-PC	1062772879	4680
T-CYGNUS	1062772919	2766
CHIMCHIM	1062772956	1835
KAMRATHA-PC	1062773017	900
ALI-2K	1062773269	7931
ANNALISA-PC	1062773716	7484
462-PC	1062773751	7449
ANDREWS-PC	1062773796	1332
WINWIZZA	1062773895	2996
MNAIR-PC	1062773907	1823
T-CETI	1062774163	900
DONATE1-PC	1062774191	900
YENCHEN-PC	1062774239	908
MARCIANO-2K	1062774250	6950
LAGRANGE-2K	1062774457	6743
LEAH-2K	1062774617	6583
PURNIMA-PC	1062774859	900
GIRIJAL-PC	1062775011	1868
HERBIE	1062775103	926
CRBPUB-3	1062775156	6044
HJASSO	1062775231	5969
CHIMCHIM	1062775417	5783
JAN-PC	1062775509	5691
IRENE-PC	1062775517	5683
FBADMIN-PC	1062775623	5577
ODORICO-PC	1062775706	5494
ITLW-4	1062775812	5388
DING-2K	1062776128	4200
HERBIE	1062776173	900
BORG-2K	1062776184	900
CRBPUB-4	1062776185	5015
KSTOCKS2-PC	1062776264	4936
T-LEO	1062776367	4833
AMOREIRA-PC	1062776401	4799
PUD-2K	1062776442	4758
T-WOLF	1062776511	4689
BIGBERTHA	1062776751	4449
AKIRA	1062776964	907
T-CETI	1062777006	4194
T-CYGNUS	1062777114	4086
T-VIRGO	1062777309	3891
NOT-PC	1062777312	3888
MDIMEGLI-PC	1062777617	3583
HERBIE	1062777682	3518
T-ROSS	1062777714	3486
T-INDI	1062777730	3470
YOMAMA	1062777926	935
STARSCREAM	1062777940	3260
T-SIRIUS	1062778193	3007
JCZECH-2K	1062778455	2745
KAMRATHA-PC	1062778612	2588
T-SOL	1062778660	2540
T-ALTAIR	1062778792	2408
SINCOVIT-2K	1062778809	2391
WINWIZZA	1062778810	2390
MAFALDA	1062778922	901
T-BESSEL	1062778999	2201
ANDREWS-PC	1062779034	2166
ITLW-2	1062779232	1968
CHRISMAN-2K	1062779483	1075
SHANKAR-3-2K	1062779544	1656
BREDDY-PC	1062779616	1584
LPW24	1062779745	900
AGIANG-PC	1062779940	1260
VNANDIGAM-PC	1062780014	1186
EUROPA-PC	1062780035	900
LDOLAN-2K	1062780074	1126
TRACTOR-2K	1062780086	1114
CSHEN-2K	1062780380	820
CENON-2K	1062780496	704
MNAIR-PC	1062780627	573
NESTLE-2K	1062780658	542
T-CANCER	1062780664	536
RAGHU-PC	1062780748	452
CECEROSE	1062780844	356
LPW24	1062780994	206
MBANTON-PC	1062781106	94
HJASSO	1062781200	19
OPS-PC	1062781200	352
CHRISMAN-2K	1062781200	354
AKIRA	1062781200	400
LPW24	1062781200	462
SINCOVIT-2K	1062781200	464
GENOME-2K	1062781200	764
BWEST-PC2	1062781200	921
SUDHOLT-2K	1062781200	944
AMS-PC	1062781200	1023
JAEGER-PC	1062781200	1108
ABAILEY-PC	1062781200	1249
JCZECH-2K	1062781200	1289
SEKAR-2K	1062781200	1405
SHANKAR6-PC	1062781200	1447
SHANKAR-3-2K	1062781200	1452
KWON-2K	1062781200	1493
NESTLE-2K	1062781200	1506
HEPCAT-2K	1062781200	1683
KASHA2-PC	1062781200	1774
CLARA	1062781200	2021
MMILLER-PC	1062781200	2075
SHANKAR3-PC	1062781200	2412
YOMAMA	1062781200	2468
KATE-2K	1062781200	2609
LPW14	1062781200	2688
FLERI-PC	1062781200	3116
RAGHU-PC	1062781200	3163
HAWK4-PC	1062781200	3324
BORG-2K	1062781200	3458
DZHOU-PC	1062781200	3796
MAFALDA	1062781200	3880
POTOROO-2K	1062781200	4377
LPW12	1062781200	4418
ELLA2K	1062781200	5103
BOWERS-PC	1062781200	5121
ALI-2K	1062781200	5148
LPW11	1062781200	5423
BENDER	1062781200	5586
CRBPUB-4	1062781200	6290
VESUVIUS-2K	1062781200	6354
IGOR-PC	1062781200	7316
GIRIJAL-PC	1062781200	8361
KG	1062781200	8527
SHANKAR4-PC	1062781200	8586
BREDDY-PC	1062781200	8763
CRBPUB-3	1062781200	9061
CRB158A-1	1062781200	9817
VNANDIGAM-PC	1062781200	13254
YOHAN-PC	1062781200	14650
ALTINTAS-2K	1062781200	15542
STOCKS-PC	1062781200	15550
T-ROSS	1062781200	15553
T-INDI	1062781200	15572
408-PC	1062781200	15586
DAN	1062781200	15598
APOLLO-2K	1062781200	15661
ALLENP-PC	1062781200	16863
HAWK1-PC	1062781200	17770
MWAN-2K	1062781200	19033
MAXIMUS-PC	1062781200	19900
SMALESSI-2K	1062781200	19940
PUBLIC-PC	1062781200	20015
T-WOLF	1062781200	20020
BEHERE-2K	1062781200	20050
GREENACRES	1062781200	20068
MINIME	1062781200	20074
LPW25	1062781200	20171
AMAER-PC	1062781200	20177
SLYON-2K	1062781200	20178
T-SOL	1062781200	20190
462-PC	1062781200	20210
VISPC-6	1062781200	20384
JKEPLING-2K	1062781200	20386
CHANDA-2K	1062781200	20470
EUROPA-PC	1062781200	20664
SIMAST-2K	1062781200	20685
WISHBONE-2K	1062781200	20950
PANCAKE-PC	1062781200	21356
DMITRY-2K	1062781200	21396
WOOLEY-PC	1062781200	21495
JOLAN-2K	1062781200	21695
377-PC	1062781200	28800
ABLATECKY-PC	1062781200	28800
ANNALISA-PC	1062781200	28800
BERMAN-PC	1062781200	28800
BIGBEAR-2K	1062781200	28800
BLUESCREEN	1062781200	28800
CCWONG-PC	1062781200	28800
CLAMPS	1062781200	28800
DONATE1-PC	1062781200	28800
DONBOT	1062781200	28800
FLEXO	1062781200	28800
HAWK3-PC	1062781200	28800
ITLW-2	1062781200	28800
ITLW-4	1062781200	28800
LAGRANGE-2K	1062781200	28800
LEAH-2K	1062781200	28800
LPW26	1062781200	28800
LPW7	1062781200	28800
MARCIANO-2K	1062781200	28800
MDIMEGLI-PC	1062781200	28800
MORELAND-2K	1062781200	28800
NOT-PC	1062781200	28800
PRUDENCE	1062781200	28800
PUD-2K	1062781200	28800
REALVIDEO-2K	1062781200	28800
REENA-PC	1062781200	28800
RITKE-PC	1062781200	28800
SCHUI-PC	1062781200	28800
SHERWIN-2K	1062781200	28800
SHINDYALOV-2K	1062781200	28800
STEWART-2K	1062781200	28800
SUTTON-PC	1062781200	28800
T-ALTAIR	1062781200	28800
T-BESSEL	1062781200	28800
T-CANCER	1062781200	28800
T-CETI	1062781200	28800
T-CYGNUS	1062781200	28800
T-LEO	1062781200	28800
T-SIRIUS	1062781200	28800
T-VIRGO	1062781200	28800
WATCHIT	1062781200	28800
WINWIZZA	1062781200	28800
AKIRA	1062781774	905
DING-2K	1062782023	1227
MORAN-PC	1062782251	1782
ODORICO-PC	1062782335	900
QIAN-PC	1062782457	1448
AKIRA	1062782811	6541
SUDHOLT-2K	1062782921	900
KWON-2K	1062783343	900
GENOME-2K	1062783382	900
CENON-2K	1062783450	2783
CECEROSE	1062783467	2093
AKZO	1062783621	2761
HERBIE	1062783706	1033
KASHA2-PC	1062783862	902
OPS-PC	1062783881	900
LINDA-PC	1062784001	1954
LPW24	1062784123	7483
HJASSO	1062784191	25809
IRENE-PC	1062784405	6668
SEKAR-2K	1062784717	3376
SUDHOLT-2K	1062784739	900
KASHA2-PC	1062785004	24996
SHANKAR6-PC	1062785085	11068
SHANKAR-3-2K	1062785322	922
GENOME-2K	1062785601	2264
MNAIR-PC	1062785925	2760
DING-2K	1062786165	12907
MORAN-PC	1062786274	900
YENCHEN-PC	1062786292	1467
SUDHOLT-2K	1062786615	900
CHRISMAN-2K	1062787054	6863
BOWERS-PC	1062787116	22884
PURNIMA-PC	1062787131	1381
HERBIE	1062787138	4023
OPS-PC	1062787181	14044
DESHPANDE-PC	1062787465	22535
CRBPUB-4	1062787619	22381
SUDHOLT-2K	1062787743	22257
JAEGER-PC	1062787992	900
CUI-PC	1062788092	900
AMS-PC	1062788163	3719
SINCOVIT-2K	1062788303	2391
FLERI-PC	1062788378	3250
HAWK-PC	1062788851	900
CENON-2K	1062788874	3455
BORG-2K	1062788923	12090
PURNIMA-PC	1062789172	964
LPW14	1062789337	20663
AKIRA	1062789540	7561
ODORICO-PC	1062790226	1866
NLEE-PC	1062790381	1764
CRBPUB-3	1062790387	19613
SHANKAR-3-2K	1062790424	3145
QIAN-PC	1062790513	13805
BENDER	1062790555	19445
DECASTRO-PC	1062790743	2758
CECEROSE	1062790764	5584
JCZECH-2K	1062790833	2784
MMILLER-PC	1062790926	3044
YENCHEN-PC	1062791063	1846
MNAIR-PC	1062791266	6625
BWEST-PC2	1062791423	1815
SEKAR-2K	1062791446	18554
POTOROO-2K	1062791505	3071
SHANKAR3-PC	1062791688	8603
JAN-PC	1062791855	2811
AKZO	1062791857	900
NESTLE-2K	1062792082	1844
IRENE-PC	1062792326	1835
MORAN-PC	1062792337	4630
KWON-2K	1062792370	6462
GENOME-2K	1062792385	17615
GIRIJAL-PC	1062792427	900
MAFALDA	1062792443	7111
FBADMIN-PC	1062792489	900
BREDDY-PC	1062792619	5559
LINDA-PC	1062792702	2757
CUI-PC	1062793148	2769
KATE-2K	1062793177	2785
HERBIE	1062793289	2758
LPW24	1062793535	13667
VESUVIUS-2K	1062793607	2771
LPW12	1062793616	16384
FLERI-PC	1062793660	2774
HEPCAT-2K	1062793762	5858
TRACTOR-2K	1062793964	7345
YOMAMA	1062793973	1830
ALI-2K	1062793974	16026
JAEGER-PC	1062794202	1357
HAWK4-PC	1062794240	2323
STARSCREAM	1062794289	3742
NLEE-PC	1062794515	900
CENON-2K	1062794521	901
HAWK-PC	1062794687	900
CSHEN-2K	1062794787	900
KG	1062794864	6415
NLEE-PC	1062795593	1827
IRENE-PC	1062795935	2772
CUTCHIN2-PC	1062796054	900
CLARA	1062796186	900
CHRISMAN-2K	1062796304	900
ALTINTAS-2K	1062796903	13097
STOCKS-PC	1062796909	13091
DECASTRO-PC	1062796925	1812
T-ROSS	1062796926	13074
T-INDI	1062796932	13068
408-PC	1062796950	13050
DAN	1062796964	13036
APOLLO-2K	1062797007	12993
NESTLE-2K	1062797073	900
YENCHEN-PC	1062797345	900
FLERI-PC	1062797381	5001
LINDA-PC	1062797775	2229
GIRIJAL-PC	1062797777	1813
BWEST-PC2	1062797809	2770
ABAILEY-PC	1062798248	1822
AMS-PC	1062798312	4810
HAWK-PC	1062798341	902
YOHAN-PC	1062798377	2759
AKZO	1062798439	1056
PURNIMA-PC	1062798490	900
HAWK4-PC	1062798629	6263
CENON-2K	1062798722	900
ALLENP-PC	1062798742	11258
CECEROSE	1062798782	900
VNANDIGAM-PC	1062798828	902
ODORICO-PC	1062799097	1858
SHANKAR6-PC	1062799147	7412
DING-2K	1062799195	1919
HAWK-PC	1062799605	908
IGOR-PC	1062799635	1927
CUTCHIN2-PC	1062800085	9435
HERBIE	1062800168	9832
KWON-2K	1062800262	5524
SHANKAR4-PC	1062800295	900
NESTLE-2K	1062800353	2793
VNANDIGAM-PC	1062800508	904
MNAIR-PC	1062800546	1433
MWAN-2K	1062800566	9434
CHRISMAN-2K	1062800575	2112
BEHERE-2K	1062801560	8440
GREENACRES	1062801560	8440
LPW25	1062801562	8438
MINIME	1062801578	8422
T-SOL	1062801582	8418
KG	1062801607	900
AMAER-PC	1062801610	8390
MAXIMUS-PC	1062801610	8390
TRACTOR-2K	1062801622	8378
SLYON-2K	1062801669	8331
YOHAN-PC	1062801693	8307
SMALESSI-2K	1062801727	8273
SHANKAR4-PC	1062801753	5523
PUBLIC-PC	1062801790	8210
T-WOLF	1062801801	8199
OPS-PC	1062801806	8194
AKZO	1062801842	2761
VISPC-6	1062801907	8093
JAEGER-PC	1062801908	1020
JKEPLING-2K	1062801916	5542
462-PC	1062801933	8067
CHANDA-2K	1062801977	8023
SIMAST-2K	1062802116	7884
DECASTRO-PC	1062802148	2609
EUROPA-PC	1062802179	4644
WISHBONE-2K	1062802442	7558
ABAILEY-PC	1062802447	900
POTOROO-2K	1062802744	7256
YOMAMA	1062802875	6783
BORG-2K	1062802930	7070
CENON-2K	1062802965	900
CUI-PC	1062803053	1381
PANCAKE-PC	1062803121	6879
DMITRY-2K	1062803163	6837
VESUVIUS-2K	1062803334	900
ODORICO-PC	1062803363	4244
MOORE2-PC	1062803510	902
LINDA-PC	1062803589	2088
VNANDIGAM-PC	1062803692	6308
WOOLEY-PC	1062803727	6273
SHANKAR3-PC	1062804011	5989
IRENE-PC	1062804058	5942
LPW11	1062804482	900
SINCOVIT-2K	1062804538	1814
DZHOU-PC	1062804729	5271
MBANTON-PC	1062804792	1183
ELLA2K	1062804805	4285
HAWK1-PC	1062804910	5090
MAFALDA	1062805122	4878
GIRIJAL-PC	1062805222	900
SHANKAR-3-2K	1062805280	4720
BREDDY-PC	1062805281	4719
BWEST-PC2	1062805382	2761
ABAILEY-PC	1062805392	900
CLARA	1062806530	1045
QIAN-PC	1062806668	900
JAN-PC	1062806751	3249
FLERI-PC	1062806945	900
MNAIR-PC	1062807012	2988
FBADMIN-PC	1062807207	2793
PURNIMA-PC	1062807211	900
DECASTRO-PC	1062807509	2491
JKEPLING-2K	1062807626	2374
HAWK4-PC	1062807643	964
STARSCREAM	1062807764	2236
JCZECH-2K	1062807896	2104
KG	1062807969	2031
ABAILEY-PC	1062808007	1993
AKZO	1062808160	1840
MBANTON-PC	1062808210	1790
DING-2K	1062808333	1667
CUI-PC	1062808412	1588
ODORICO-PC	1062808541	1459
CSHEN-2K	1062808550	1450
MORAN-PC	1062808682	1318
SHANKAR6-PC	1062808781	1219
LPW24	1062808804	1196
LDOLAN-2K	1062808857	1143
CECEROSE	1062809037	963
NLEE-PC	1062809067	933
CLARA	1062809111	889
AGIANG-PC	1062809113	887
VESUVIUS-2K	1062809719	281
AMS-PC	1062810000	270
YOMAMA	1062810000	386
SHANKAR6-PC	1062810000	1736
MOORE2-PC	1062810000	1976
QIAN-PC	1062810000	1998
MMILLER-PC	1062810000	2036
ALLENP-PC	1062810000	2037
ELLA2K	1062810000	2038
DECASTRO-PC	1062810000	2662
DZHOU-PC	1062810000	2861
CUI-PC	1062810000	3248
ITLW-4	1062810000	3727
SHANKAR-3-2K	1062810000	3753
HERBIE	1062810000	3850
SEKAR-2K	1062810000	4117
IGOR-PC	1062810000	4161
RAGHU-PC	1062810000	4224
AMAER-PC	1062810000	4777
VESUVIUS-2K	1062810000	6063
SLYON-2K	1062810000	6275
BREDDY-PC	1062810000	7225
HEPCAT-2K	1062810000	8044
PURNIMA-PC	1062810000	9009
SUDHOLT-2K	1062810000	9294
VISPC-6	1062810000	10000
CLARA	1062810000	11121
DONBOT	1062810000	13117
SHANKAR4-PC	1062810000	14127
KWON-2K	1062810000	15089
MAFALDA	1062810000	15863
CRB158A-1	1062810000	17393
T-WOLF	1062810000	18708
EUROPA-PC	1062810000	20272
BORG-2K	1062810000	21096
T-SOL	1062810000	21492
JOLAN-2K	1062810000	25093
PUBLIC-PC	1062810000	28448
OPS-PC	1062810000	28759
377-PC	1062810000	28800
408-PC	1062810000	28800
462-PC	1062810000	28800
ABLATECKY-PC	1062810000	28800
ALTINTAS-2K	1062810000	28800
APOLLO-2K	1062810000	28800
BEHERE-2K	1062810000	28800
BENDER	1062810000	28800
BERMAN-PC	1062810000	28800
BLUESCREEN	1062810000	28800
CCWONG-PC	1062810000	28800
CHANDA-2K	1062810000	28800
CLAMPS	1062810000	28800
CRBPUB-3	1062810000	28800
CRBPUB-4	1062810000	28800
DAN	1062810000	28800
DMITRY-2K	1062810000	28800
FLEXO	1062810000	28800
GREENACRES	1062810000	28800
HAWK3-PC	1062810000	28800
HJASSO	1062810000	28800
ITLW-2	1062810000	28800
JKEPLING-2K	1062810000	28800
KG	1062810000	28800
LAGRANGE-2K	1062810000	28800
LPW12	1062810000	28800
LPW25	1062810000	28800
LPW26	1062810000	28800
LPW7	1062810000	28800
MAXIMUS-PC	1062810000	28800
MINIME	1062810000	28800
MORELAND-2K	1062810000	28800
MWAN-2K	1062810000	28800
PANCAKE-PC	1062810000	28800
PRUDENCE	1062810000	28800
REALVIDEO-2K	1062810000	28800
REENA-PC	1062810000	28800
RITKE-PC	1062810000	28800
SHANKAR3-PC	1062810000	28800
SIMAST-2K	1062810000	28800
SMALESSI-2K	1062810000	28800
STOCKS-PC	1062810000	28800
SUTTON-PC	1062810000	28800
T-ALTAIR	1062810000	28800
T-BESSEL	1062810000	28800
T-CANCER	1062810000	28800
T-CETI	1062810000	28800
T-CYGNUS	1062810000	28800
T-INDI	1062810000	28800
T-LEO	1062810000	28800
T-ROSS	1062810000	28800
T-SIRIUS	1062810000	28800
T-VIRGO	1062810000	28800
WATCHIT	1062810000	28800
WISHBONE-2K	1062810000	28800
WOOLEY-PC	1062810000	28800
YOHAN-PC	1062810000	28800
MNAIR-PC	1062810684	900
AMS-PC	1062811048	900
YOMAMA	1062811162	900
NLEE-PC	1062811422	4577
HAWK1-PC	1062812296	2347
SCHUI-PC	1062812632	900
GIRIJAL-PC	1062812863	900
MOORE2-PC	1062812864	900
ALLENP-PC	1062812870	900
ELLA2K	1062812870	900
YOMAMA	1062812982	900
CENON-2K	1062813905	9854
ODORICO-PC	1062813911	1478
MBANTON-PC	1062814101	10745
NESTLE-2K	1062814149	2174
GIRIJAL-PC	1062814739	900
MOORE2-PC	1062814742	900
ELLA2K	1062814745	900
ALLENP-PC	1062814746	900
YOMAMA	1062814859	900
JAEGER-PC	1062814878	5487
RAGHU-PC	1062814898	9354
SCHUI-PC	1062814912	901
DING-2K	1062814954	2102
STARSCREAM	1062815651	2519
GIRIJAL-PC	1062815869	6621
MOORE2-PC	1062815870	11415
ALLENP-PC	1062815872	16067
ELLA2K	1062815873	22927
YOMAMA	1062815984	22816
AMS-PC	1062816008	2382
DECASTRO-PC	1062816306	1351
HERBIE	1062816476	900
CECEROSE	1062816507	1125
HAWK1-PC	1062816919	5537
AGIANG-PC	1062817404	900
SEKAR-2K	1062818486	900
TRACTOR-2K	1062819385	3661
ODORICO-PC	1062819440	900
CECEROSE	1062819880	7552
HERBIE	1062819899	3713
NLEE-PC	1062819946	900
CUI-PC	1062820081	1985
DECASTRO-PC	1062820619	2811
SHANKAR-3-2K	1062821245	3851
AGIANG-PC	1062821247	1851
QIAN-PC	1062821273	11993
PURNIMA-PC	1062821276	900
AMS-PC	1062821457	2760
MMILLER-PC	1062821916	4627
LINDA-PC	1062822865	3679
SUDHOLT-2K	1062822910	902
SHANKAR6-PC	1062822949	900
MNAIR-PC	1062822990	2094
JAEGER-PC	1062823046	1823
NESTLE-2K	1062823229	15571
AMAER-PC	1062823718	2816
NLEE-PC	1062823724	1811
SLYON-2K	1062823890	4626
YENCHEN-PC	1062824274	2826
PURNIMA-PC	1062824392	900
HAWK1-PC	1062824973	11083
SCHUI-PC	1062825457	901
CENON-2K	1062825689	7068
BREDDY-PC	1062825702	13098
DECASTRO-PC	1062825722	4619
SEKAR-2K	1062826127	2762
MNAIR-PC	1062826417	11711
DZHOU-PC	1062826605	3706
SHANKAR4-PC	1062826896	900
TRACTOR-2K	1062827025	900
KWON-2K	1062827033	4639
HERBIE	1062827328	900
VESUVIUS-2K	1062827432	4641
YENCHEN-PC	1062827604	900
NLEE-PC	1062828086	3292
JAEGER-PC	1062828285	2953
AMAER-PC	1062828402	900
SHANKAR4-PC	1062828415	10385
AMS-PC	1062829112	900
MBANTON-PC	1062829474	2724
CLARA	1062829596	1920
DONBOT	1062829666	900
T-WOLF	1062830018	8782
AGIANG-PC	1062830836	2753
HERBIE	1062830930	2761
T-SOL	1062831616	7184
YENCHEN-PC	1062831624	2112
SCHUI-PC	1062831632	902
SHANKAR6-PC	1062831650	3475
DZHOU-PC	1062831673	7127
ITLW-4	1062832321	900
CECEROSE	1062832674	1103
MAFALDA	1062832833	2769
JAEGER-PC	1062833628	900
BORG-2K	1062833687	5113
CLARA	1062833926	2169
KWON-2K	1062834423	4377
MBANTON-PC	1062835489	2173
CRB158A-1	1062835512	907
YENCHEN-PC	1062835644	3156
CECEROSE	1062835868	2932
IGOR-PC	1062835959	1900
LINDA-PC	1062836390	2410
DECASTRO-PC	1062836446	2354
HERBIE	1062836636	2164
GIRIJAL-PC	1062837049	1751
STARSCREAM	1062837211	1589
ODORICO-PC	1062837355	1445
ABAILEY-PC	1062837429	1371
AGIANG-PC	1062837694	1106
PURNIMA-PC	1062837713	1087
NLEE-PC	1062837981	819
HAWK1-PC	1062838442	358
SHANKAR6-PC	1062838619	181
TRACTOR-2K	1062838670	130
HEPCAT-2K	1062838736	64
HEPCAT-2K	1062838800	558
CUI-PC	1062838800	1729
PURNIMA-PC	1062838800	1974
AMS-PC	1062838800	2224
MMILLER-PC	1062838800	2370
QIAN-PC	1062838800	2477
SHANKAR6-PC	1062838800	3314
HERBIE	1062838800	4741
ITLW-2	1062838800	4905
VESUVIUS-2K	1062838800	5381
ELLA2K	1062838800	6239
DECASTRO-PC	1062838800	15729
GIRIJAL-PC	1062838800	16039
YOMAMA	1062838800	20107
AGIANG-PC	1062838800	27077
ABAILEY-PC	1062838800	28800
CLAMPS	1062838800	28800
CRBPUB-3	1062838800	28800
CRBPUB-4	1062838800	28800
REENA-PC	1062838800	28800
YENCHEN-PC	1062840528	1048
NLEE-PC	1062844592	1242
SHANKAR6-PC	1062845160	900
PURNIMA-PC	1062845216	4160
HERBIE	1062845578	958
ITLW-2	1062846066	21534
YENCHEN-PC	1062846470	900
AMS-PC	1062846644	2971
HERBIE	1062847917	19683
PURNIMA-PC	1062849716	1445
YENCHEN-PC	1062850130	5760
NLEE-PC	1062850597	2749
MMILLER-PC	1062850659	5539
HEPCAT-2K	1062850994	4846
VESUVIUS-2K	1062851207	900
AMS-PC	1062851988	3704
ELLA2K	1062852169	1943
QIAN-PC	1062852539	13859
MOORE2-PC	1062854025	905
PURNIMA-PC	1062854966	2870
MOORE2-PC	1062855435	903
YENCHEN-PC	1062858561	1855
VESUVIUS-2K	1062858618	2771
HEPCAT-2K	1062859408	3161
YOMAMA	1062859474	8126
AMS-PC	1062860113	7487
MMILLER-PC	1062860689	1018
GIRIJAL-PC	1062860948	5485
SHANKAR6-PC	1062864118	3014
DECASTRO-PC	1062864119	3481
MOORE2-PC	1062864430	3170
YENCHEN-PC	1062864559	919
PURNIMA-PC	1062865742	1858
ODORICO-PC	1062866338	1262
YENCHEN-PC	1062866370	1230
AGIANG-PC	1062866564	1036
NLEE-PC	1062867050	550
CUI-PC	1062867600	94
PURNIMA-PC	1062867600	270
CRBPUB-4	1062867600	278
YENCHEN-PC	1062867600	335
SHANKAR6-PC	1062867600	1975
HERBIE	1062867600	1976
ITLW-2	1062867600	1976
CLAMPS	1062867600	1977
MMILLER-PC	1062867600	1977
REENA-PC	1062867600	1977
DECASTRO-PC	1062867600	2034
CRBPUB-3	1062867600	2037
HEPCAT-2K	1062867600	2040
AGIANG-PC	1062867600	2308
VESUVIUS-2K	1062867600	2453
ELLA2K	1062867600	4705
MOORE2-PC	1062867600	4955
AMS-PC	1062867600	6166
GIRIJAL-PC	1062867600	8974
YOMAMA	1062867600	28800
CRBPUB-4	1062868653	900
HERBIE	1062870463	900
SHANKAR6-PC	1062870463	901
DECASTRO-PC	1062870465	900
REENA-PC	1062870465	900
ITLW-2	1062870467	900
CLAMPS	1062870468	900
CRBPUB-3	1062870470	900
HEPCAT-2K	1062870470	900
CRBPUB-4	1062870472	900
YENCHEN-PC	1062870641	3310
AGIANG-PC	1062870799	900
VESUVIUS-2K	1062870879	900
ODORICO-PC	1062871154	900
ITLW-2	1062872340	900
REENA-PC	1062872340	900
SHANKAR6-PC	1062872341	900
CLAMPS	1062872342	900
DECASTRO-PC	1062872342	900
HERBIE	1062872342	900
CRBPUB-3	1062872343	900
CRBPUB-4	1062872349	900
PURNIMA-PC	1062872503	3811
AGIANG-PC	1062872673	900
VESUVIUS-2K	1062872755	900
ODORICO-PC	1062872831	1122
HERBIE	1062873469	17029
CRBPUB-4	1062873469	22931
REENA-PC	1062873469	22931
SHANKAR6-PC	1062873470	22930
CLAMPS	1062873471	22929
CRBPUB-3	1062873471	22929
DECASTRO-PC	1062873471	22929
ITLW-2	1062873471	22929
AGIANG-PC	1062873799	20796
VESUVIUS-2K	1062873882	2841
ODORICO-PC	1062877199	1380
AMS-PC	1062878433	4616
YENCHEN-PC	1062878448	6003
PURNIMA-PC	1062878477	4430
ODORICO-PC	1062878885	900
MMILLER-PC	1062879367	3715
HEPCAT-2K	1062879376	900
QIAN-PC	1062880029	1834
GIRIJAL-PC	1062880888	900
ODORICO-PC	1062881948	900
QIAN-PC	1062881992	2782
ELLA2K	1062882280	6538
MOORE2-PC	1062882335	901
MOORE2-PC	1062883724	904
QIAN-PC	1062884907	11493
PURNIMA-PC	1062885612	1854
VESUVIUS-2K	1062886403	4201
AMS-PC	1062888878	4116
